Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译,情感结果,情感得分
1891,3.71579e+18,11838598493,yilinmoney,False,1.80691e+16,2025-09-07 12:36:58,可爱东真棒👍,2,0,可爱东真棒👍,positive,0.95
1892,3.71579e+18,61628741049,sugarbearbear2023,False,1.8281e+16,2025-09-07 12:32:16,This is a competition with sportsmanship. FZD is very happy😊,8,0,这是一场充满体育精神的比赛。FZD非常高兴😊。,positive,0.9
1893,3.71579e+18,33276141,helenkkt,False,1.80802e+16,2025-09-07 12:29:47,快樂🏓,1,0,快樂🏓,positive,0.95
1894,3.71579e+18,69780963619,sapphire0804122,False,1.8082e+16,2025-09-07 12:09:23,🔥继续加油！,2,0,🔥继续加油！,positive,0.95
1895,3.71579e+18,62708700940,mailnbeer_daytoy,False,1.78846e+16,2025-09-07 11:40:45,sosososo cute😚,2,0,敲可爱😚,positive,0.95
1896,3.71579e+18,77042584487,fanpingna,False,1.80802e+16,2025-09-07 11:29:18,樊振东👏👏👏👏👏,1,0,樊振东👏👏👏👏👏,positive,0.95
1897,3.71579e+18,71924960928,bingo_star0804,False,1.79114e+16,2025-09-07 11:27:11,👏👏,1,0,👏👏,positive,0.95
1898,3.71579e+18,72864306152,zhang_suozhang,False,1.79182e+16,2025-09-07 11:19:48,小胖😍,0,0,小胖😍,positive,0.95
1899,3.71579e+18,73982730175,wangwang5791,False,1.80729e+16,2025-09-07 11:19:45,❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,❤️❤️❤️❤️❤️❤️❤️❤️❤️,positive,0.99
1900,3.71579e+18,6367734788,littlebear0410,False,1.80622e+16,2025-09-07 11:14:40,Fan ZhenDong！！！！！！！,0,0,樊振东！！！！！！！,positive,0.95
1901,3.71579e+18,60039837269,luckydear809,False,1.80752e+16,2025-09-07 11:12:28,开心打球真好,0,0,开心打球真好,positive,0.9
1902,3.71579e+18,21310913937,dorischen22011997,False,1.80722e+16,2025-09-07 11:10:50,🔥🔥🔥good job！he is so happy🥹🥹,0,0,🔥🔥🔥干得漂亮！他好开心🥹🥹,positive,0.95
1903,3.71579e+18,69775091561,liuqing20131215,False,1.78782e+16,2025-09-07 10:58:08,The best version of Fan Zhendong deserves all the beauty this world has to offer. Thank you to all the international fans who love him so much.,7,0,樊振东最好的状态值得拥有这世间所有的美好。感谢所有喜爱他的国际粉丝们。,positive,0.95
1904,3.71579e+18,69803224980,xiaoweichen22,False,1.8006e+16,2025-09-07 10:57:51,👏👏👏👏👏👏see you next week 🙌,0,0,👏👏👏👏👏👏下周见 🙌,positive,0.95
1905,3.71579e+18,545638096,siemazc,False,1.8012e+16,2025-09-07 10:40:33,❤️❤️❤️,0,0,❤️❤️❤️,positive,0.99
1906,3.71579e+18,19331743,ccbear1228,False,1.80904e+16,2025-09-07 10:38:15,Great job Fan and I wish you enjoy the table tennis life and its atmosphere at Germany.,0,0,干得漂亮，樊哥！祝你在德国享受乒乓球生活和氛围。,positive,0.9
1907,3.71579e+18,74924381191,ariapopup,False,1.80739e+16,2025-09-07 10:37:51,He is so happy❤️❤️❤️,0,0,他好开心啊❤️❤️❤️,positive,0.95
1908,3.71579e+18,593298097,oshiato415,False,1.80704e+16,2025-09-07 10:37:39,what a cute smile😍🔥,0,0,好可爱的笑容😍🔥,positive,0.95
1909,3.71579e+18,70237926477,mak88870,False,1.80194e+16,2025-09-07 10:34:11,"Everything is possible before the last ball hits the ground. I like this kind of game atmosphere, come on Fan Zhendong!👏",9,0,一切皆有可能，只要球还没落地。我喜欢这种比赛氛围，加油范振东！👏,positive,0.92
1910,3.71579e+18,53610285974,bingyan_123,False,1.80712e+16,2025-09-07 10:23:06,🔥🔥🔥👏👏👏😍😍😍,0,0,🔥🔥🔥👏👏👏😍😍😍,positive,0.99
1911,3.71579e+18,420022423,sinyu9900,False,1.81118e+16,2025-09-07 10:18:26,👏👏👏❤️,0,0,👏👏👏❤️,positive,0.95
1912,3.71579e+18,5580658675,sssinyaa,False,1.79908e+16,2025-09-07 10:09:10,恭喜我们的快乐熊猫🐼继续加油！,0,0,恭喜我们的快乐熊猫🐼继续加油！,positive,0.95
1913,3.71579e+18,72740120056,zli_zzzd97,False,1.78633e+16,2025-09-07 10:03:55,樊振东！樊振东！,0,0,樊振东！樊振东！,positive,0.95
1914,3.71579e+18,76370361115,julyyyyyyy0804,False,1.80762e+16,2025-09-07 10:03:43,❤️❤️❤️,0,0,❤️❤️❤️,positive,0.99
1915,3.71579e+18,1539362063,natzy05,False,1.80957e+16,2025-09-07 10:03:07,😍😍😍😍,0,0,😍😍😍😍,positive,0.99
1916,3.71579e+18,374517180,ashleyluvlife,False,1.80779e+16,2025-09-07 09:50:28,🔥🔥🔥amazing performance!,0,0,🔥🔥🔥太棒了！,positive,0.95
1917,3.71579e+18,1392119636,nemoyur,False,1.81206e+16,2025-09-07 09:50:09,enjoy,0,0,享受,positive,0.9
1918,3.71579e+18,69768851951,lindun18,False,1.78802e+16,2025-09-07 09:50:02,Sweet smile❤️❤️,0,0,甜美的微笑❤️❤️,positive,0.95
1919,3.71579e+18,69768851951,lindun18,False,1.79714e+16,2025-09-07 09:49:11,樊振东🔥🔥🔥👏👏👏,0,0,樊振东🔥🔥🔥👏👏👏,positive,0.95
1920,3.71579e+18,47548465902,inunmay,False,1.79255e+16,2025-09-07 09:47:27,👏👏👏,0,0,👏👏👏,positive,0.95
1921,3.71579e+18,70162131499,zilinnbrook1921,False,1.83206e+16,2025-09-07 09:46:23,樊振东！樊振东！樊振东！😍🔥🔥👏👏👏❤️❤️,0,0,樊振东！樊振东！樊振东！😍🔥🔥👏👏👏❤️❤️,positive,0.95
1922,3.71579e+18,1541593394,kingfung0701,False,1.78561e+16,2025-09-07 09:45:59,🔥🔥👏👏,0,0,🔥🔥👏👏,positive,0.9
1923,3.71579e+18,55536238683,action_yuan,False,1.82922e+16,2025-09-07 09:36:04,很久没有看到赛后笑得这么甜的樊振东了，东东德甲快乐乒乓，健康涨球,11,0,很久没有看到赛后笑得这么甜的樊振东了，东东德甲快乐乒乓，健康涨球,positive,0.95
1924,3.71579e+18,312575890,summerleaf427,False,1.80652e+16,2025-09-07 09:34:15,👏👏👏,0,0,👏👏👏,positive,0.95
1925,3.71579e+18,983601633,anitawayway,False,1.81326e+16,2025-09-07 09:34:12,👏👏👏🔥🔥🔥❤️❤️❤️,0,0,👏👏👏🔥🔥🔥❤️❤️❤️,positive,0.95
1926,3.71579e+18,31382853706,iate12muffins,False,1.79145e+16,2025-09-07 09:32:58,Congrats!🔥🔥🔥,0,0,恭喜！🔥🔥🔥,positive,0.95
1927,3.71579e+18,70127918628,binguonuo1,False,1.81754e+16,2025-09-07 09:30:30,Fan👏👏👏真棒,0,0,Fan👏👏👏真棒,positive,0.95
1928,3.71579e+18,49025589661,fafadaqitong2,False,1.79911e+16,2025-09-07 09:27:26,fanzhendong👏👏👏,0,0,樊振东👏👏👏,positive,0.95
1929,3.71579e+18,2965253658,october_cecilia,False,1.80959e+16,2025-09-07 09:19:10,❤️❤️❤️,0,0,❤️❤️❤️,positive,0.99
1930,3.71579e+18,63227333766,scapegrace2017,False,1.79858e+16,2025-09-07 09:17:59,👏👏👏the right Fan has come back,0,0,👏👏👏真正的粉丝又回来了,positive,0.9
1931,3.71579e+18,1789238426,cci.lee,False,1.80759e+16,2025-09-07 09:13:32,FZD🔥🔥🔥,0,0,FZD🔥🔥🔥,positive,0.95
1932,3.71579e+18,2892876127,zjianing00,False,1.79858e+16,2025-09-07 09:11:38,👏,0,0,👏,positive,0.9
1933,3.71579e+18,2038009198,chiou.venus,False,1.79116e+16,2025-09-07 09:00:28,Enjoy🙌❤️,0,0,尽情享受🙌❤️,positive,0.95
1934,3.71579e+18,62748663624,aliceminmin802,False,1.80209e+16,2025-09-07 08:59:54,Congratulations on Fan Zhendong's victory.,0,0,恭喜樊振东获胜。,positive,0.9
1935,3.71579e+18,70118159409,mariposaaaa0622,False,1.80527e+16,2025-09-07 08:57:12,樊振东加油,0,0,樊振东加油,positive,0.95
1936,3.71579e+18,58132246577,emilyyyyyy9248,False,1.78865e+16,2025-09-07 08:48:20,@fanzhendong9248 ❤️,0,0,@范振东9248 ❤️,positive,0.95
1937,3.71579e+18,76893440715,woshixiaoshi_guagua,False,1.79941e+16,2025-09-07 08:42:45,congratulations！fighting fzd！！👏👏,0,0,恭喜！加油FZ！👏👏,positive,0.95
1938,3.71579e+18,64573317784,still_stars2,False,1.80563e+16,2025-09-07 08:36:47,享受每个赛场❤️樊振东辛苦了！,0,0,享受每个赛场❤️樊振东辛苦了！,positive,0.95
1939,3.71579e+18,70883337347,zd1234589,False,1.78949e+16,2025-09-07 08:32:36,cute dongdong,2,0,可爱的咚咚,positive,0.95
1940,3.71579e+18,1471888778,helene.daily,False,1.80747e+16,2025-09-07 08:31:30,Thank u German fan ·The atmosphere is fantastic.,7,0,谢谢德国粉丝，气氛太棒了！,positive,0.9
1941,3.71579e+18,12504535591,renard95_,False,1.79018e+16,2025-09-07 08:22:03,👏👏👏,0,0,👏👏👏,positive,0.95
1942,3.71579e+18,33456437112,jiangyin_clyy,False,1.8027e+16,2025-09-07 08:19:14,好高兴a a a w,0,0,好高兴a a a w,positive,0.9
1943,3.71579e+18,73896314541,c_c9248,False,1.80762e+16,2025-09-07 08:19:01,大家都太棒啦！喜欢这样的氛围！樊振东继续享受吧！😍,0,0,大家都太棒啦！喜欢这样的氛围！樊振东继续享受吧！😍,positive,0.95
1944,3.71579e+18,6665313329,yalan.zhong,False,1.79157e+16,2025-09-07 08:17:00,好棒的赛场氛围啊，这才是东东所想要的👏👏🔥👏👏🔥,0,0,好棒的赛场氛围啊，这才是东东所想要的👏👏🔥👏👏🔥,positive,0.95
1945,3.71579e+18,531743144,attah.kayy,False,1.80893e+16,2025-09-07 08:12:10,👏👏👏🔥🙌❤️,0,0,👏👏👏🔥🙌❤️,positive,0.95
1946,3.71579e+18,68645134810,wan.hx9248,False,1.80831e+16,2025-09-07 08:08:48,👏👏👏👏,0,0,热烈掌声！,positive,0.95
1947,3.71579e+18,3078494394,lihan_cheng,False,1.85222e+16,2025-09-07 08:06:31,❤️❤️❤️樊振东！,1,0,❤️❤️❤️樊振东！,positive,0.95
1948,3.71579e+18,878099142,jaclyncheng12,False,1.80789e+16,2025-09-07 08:05:43,❤️❤️❤️,1,0,❤️❤️❤️,positive,0.99
1949,3.71579e+18,10017832572,tovis7smile,False,1.83703e+16,2025-09-07 08:01:48,So cute😂,1,0,好可爱😂,positive,0.95
1950,3.71579e+18,54677348373,imharuno,False,1.8092e+16,2025-09-07 07:56:47,超棒的👏👏,1,0,超棒的👏👏,positive,0.95
1951,3.71579e+18,54490015820,an759451434,False,1.80776e+16,2025-09-07 07:55:19,东 祝贺你 我们会越来越好的,1,0,东 祝贺你 我们会越来越好的,positive,0.9
1952,3.71579e+18,761047240,vickychongkk,False,1.80594e+16,2025-09-07 07:51:36,Great Match😃,1,0,太棒了😃,positive,0.95
1953,3.71579e+18,43969535914,plattentanz,False,1.79692e+16,2025-09-07 07:50:09,祝你好运 x @fanzhendong9248,2,0,祝你好运，@樊振东9248,positive,0.95
1954,3.71579e+18,55809923195,haiyunduoduo,False,1.78633e+16,2025-09-07 07:49:41,👏👏特别棒,1,0,👏👏特别棒,positive,0.95
1955,3.71579e+18,4834653096,moncia007,False,1.80563e+16,2025-09-07 07:46:42,小樊，好好享受你的热爱和属于你们的欢呼❤️❤️❤️,1,0,小樊，好好享受你的热爱和属于你们的欢呼❤️❤️❤️,positive,0.95
1956,3.71579e+18,31602867988,usagi_lalala,False,1.78587e+16,2025-09-07 07:35:17,不愧是樊振东❤️你是最棒的👏,1,0,不愧是樊振东❤️你是最棒的👏,positive,0.95
1957,3.71579e+18,71665352768,sweetlin0804,False,1.81027e+16,2025-09-07 07:26:42,开心的一天！樊振东❤️❤️❤️,3,0,开心的一天！樊振东❤️❤️❤️,positive,0.95
1958,3.71579e+18,16162193727,vicky_weis25,False,1.80903e+16,2025-09-07 07:25:17,👏👏👏,1,0,👏👏👏,positive,0.95
1959,3.71579e+18,1193188291,biancaaaaaaasolo,False,1.79809e+16,2025-09-07 07:20:38,呜呜呜好开心……,1,0,呜呜呜好开心……,positive,0.9
1960,3.71579e+18,2217325191,yolo_hakunamatata_,False,1.78722e+16,2025-09-07 07:09:35,His Smile! ❤️,1,0,他的微笑！❤️,positive,0.95
1961,3.71579e+18,2217325191,yolo_hakunamatata_,False,1.81721e+16,2025-09-07 07:08:42,"Congratulations 🔥🔥🔥you are back , you are on fire bro @fanzhendong9248 👏👏👏",3,0,恭喜🔥🔥🔥你回来了，哥你太厉害了！@樊振东9248 👏👏👏,positive,0.95
1962,3.71579e+18,556278782,martina_chen_liu,False,1.80867e+16,2025-09-07 07:07:42,如此可爱的东哥,2,0,如此可爱的东哥,positive,0.95
1963,3.71579e+18,989899338,yoyo_mi123,False,1.7877e+16,2025-09-07 07:06:53,❤️❤️❤️❤️❤️❤️❤️,2,0,❤️❤️❤️❤️❤️❤️❤️,positive,0.99
1964,3.71579e+18,50677867399,h1nmay,False,1.8062e+16,2025-09-07 06:56:31,希望樊振东天天如此开心！！！,11,0,希望樊振东天天如此开心！！！,positive,0.95
1965,3.71579e+18,50905724087,zzq_71,False,1.79144e+16,2025-09-07 06:52:27,❤️❤️❤️,3,0,❤️❤️❤️,positive,0.99
1966,3.71579e+18,70155493855,gress0215,False,1.78706e+16,2025-09-07 06:48:30,开心，开心，祝福樊振东，笑容太灿烂太明媚了。,6,0,开心，开心，祝福樊振东，笑容太灿烂太明媚了。,positive,0.95
1967,3.71579e+18,56048166970,lee_krystal_77,False,1.80317e+16,2025-09-07 06:43:26,😍😍😍🙌🙌🙌,2,0,哇，太棒了！🎉🎉🎉,positive,0.95
1968,3.71579e+18,70908315635,dunduner1219,False,1.80613e+16,2025-09-07 06:33:10,希望你在德国过得开心❤️,2,0,希望你在德国过得开心❤️,positive,0.95
1969,3.71579e+18,67085621136,jiaaayi053,False,1.80517e+16,2025-09-07 06:28:34,Sehr gut 👏👏👏👏👏👏,2,0,非常好 👏👏👏👏👏👏,positive,0.95
1970,3.71579e+18,660410888,kooamber,False,1.80652e+16,2025-09-07 05:57:48,气氛真的太棒了👏👏👏,2,0,气氛真的太棒了👏👏👏,positive,0.95
1971,3.71579e+18,339527903,solle223_,False,1.8054e+16,2025-09-07 05:57:19,❤️❤️❤️❤️❤️,2,0,❤️❤️❤️❤️❤️,positive,0.99
1972,3.71579e+18,1390241767,robertodarro,False,1.80767e+16,2025-09-07 05:16:41,He will destroy all of them once he’s up to speed. Nice to see him smile.,2,0,等他掌握了所有技能，他会把他们全打败的。看到他笑真好。,positive,0.92
1973,3.71579e+18,2539029040,_nickaoo,False,1.81023e+16,2025-09-07 05:16:13,Fan zhendong and Hugo Calderano = absolute aura🔥,0,0,樊振东和于戈·卡尔德拉诺 = 绝对的气场🔥,positive,0.95
1974,3.71579e+18,1479811285,annaluo1201,False,1.84233e+16,2025-09-07 05:13:59,👏👏👏🔥🔥🔥❤️❤️❤️Yayyyy,2,0,👏👏👏🔥🔥🔥❤️❤️❤️耶！,positive,0.95
1975,3.71579e+18,45287055738,y.jun.w,False,1.80507e+16,2025-09-07 05:04:36,Congratulations!FZD back on 🔥!,1,0,恭喜！FZD又火起来了🔥！,positive,0.95
1976,3.71579e+18,44339343033,vanessa.ho.7796,False,1.78568e+16,2025-09-07 05:03:18,So happy for 樊振東Enjoy your time in Germany. Support you as always. Glad to see your big smile,3,0,为樊振东感到非常开心！祝你在德国玩得愉快。一如既往地支持你。很高兴看到你灿烂的笑容😊,positive,0.95
1977,3.71579e+18,709529973,ujjin12,False,1.80536e+16,2025-09-07 05:01:03,@fanzhendong9248,1,0,@范镇东9248,neutral,0.5
1978,3.71579e+18,49241308334,battf2006,False,1.7945e+16,2025-09-07 04:45:34,That’s the brightest smile I’ve ever seen from Fan Zhendong.,19,0,这是我见过的樊振东最灿烂的笑容。,positive,0.92
1979,3.71579e+18,56697535856,liebe_yangcai915,False,1.79836e+16,2025-09-07 04:41:12,👏👏👏👏,2,0,👏👏👏👏,positive,0.95
1980,3.71579e+18,2201908842,shanjiro,False,1.80616e+16,2025-09-07 04:40:56,❤️❤️❤️,2,0,❤️❤️❤️,positive,0.99
1981,3.71579e+18,73058039415,cherish_d0122,False,1.80922e+16,2025-09-07 04:30:16,like his smile so much. so cute and so charming🥰 😚,1,0,好喜欢他的笑容。好可爱，好迷人🥰 😚,positive,0.95
1982,3.71579e+18,1917106521,shuai.zeng,False,1.80903e+16,2025-09-07 04:22:35,🔥🔥🔥🔥,3,0,🔥🔥🔥🔥,negative,0.1
1983,3.71579e+18,75094364797,brightfeatherclearsky,False,1.80243e+16,2025-09-07 04:19:45,I am so happy to see him smile again ❤️🔥👏! Fan Zhendong deserves the best!!!!!!!!,74,0,我看到他再次露出笑容太开心了 ❤️🔥👏！ 樊振东值得拥有最好的！,positive,0.95
1984,3.71579e+18,61323834640,wenwenhu.hu,False,1.79102e+16,2025-09-07 04:18:16,终于看到你开心的笑了❤️❤️❤️❤️,4,0,终于看到你开心的笑了❤️❤️❤️❤️,positive,0.95
1985,3.71579e+18,56316185926,ja.flo10,False,1.83296e+16,2025-09-07 04:12:27,"Ich finde die Atmosphäre durch die Chinesischen Fans einfach nur geil😍. Heute in Bad Königshofen live dabei gewesen, ein schönes Erlebnis sowas mal live zu spüren.😊",62,1,中国粉丝营造的氛围简直太棒了😍。今天在巴特国王斯霍芬现场感受到了这种氛围，真是美好的体验😊。,positive,0.95
1986,3.71579e+18,74819829315,crfx0804,False,1.8063e+16,2025-09-07 03:42:19,👏👏👏👏,2,0,👏👏👏👏,positive,0.95
1987,3.71579e+18,2964745039,aliceffff8888,False,1.79811e+16,2025-09-07 03:40:44,greatest player ❤️🔥👏👏,1,0,最伟大的球员 ❤️🔥👏👏,positive,0.95
1988,3.71579e+18,313793098,samara.pingpong,False,1.81364e+16,2025-09-07 03:39:14,"Woohoo, congrats Fan! Just needed to get back into it💪🏻👏🏻",28,0,哇哦，恭喜范！只是需要重新投入状态💪🏻👏🏻,positive,0.75
1989,3.71579e+18,51464654046,iluvpingpong,False,1.80855e+16,2025-09-07 03:30:11,Goat,1,0,山羊,neutral,0.5
1990,3.71579e+18,71021897038,yasirfilal,False,1.8135e+16,2025-09-07 02:21:49,😂 🤣,0,0,笑死我了，哈哈。,positive,0.9
1991,3.71579e+18,535511287,wiltonxavierx,False,1.80959e+16,2025-09-07 02:21:17,👏👏👏👏👏👏👏👏,3,0,👏👏👏👏👏👏👏👏,positive,0.99
1992,3.71579e+18,70534297083,rodri.1959,False,1.8372e+16,2025-09-07 02:16:13,"Sabíamos que lo superarias ,solo es adaptarse",18,0,我们知道你一定能挺过去，只是需要适应一下。,positive,0.7
1993,3.71579e+18,39114606,super_nnna,False,1.807e+16,2025-09-07 02:14:37,👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,3,0,👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,positive,0.99
1994,3.71579e+18,29843964341,mr_black0701,False,1.79941e+16,2025-09-07 02:13:54,😍😍😍🔥,2,0,哇塞，太棒了！,positive,0.95
1995,3.71579e+18,54557500147,tryst_with_table_tennis,False,1.80342e+16,2025-09-07 02:05:52,Man I love this guy’s smile😍,42,0,天呐我好喜欢这个人的笑容😍,positive,0.95
1996,3.71579e+18,7693640276,prettychen1980,False,1.80731e+16,2025-09-07 01:55:50,,7,0,,unknown,0.0
1997,3.71579e+18,67224862508,jingyan1024,False,1.83698e+16,2025-09-07 01:44:10,Smiling as 20 years old…Waiting for the moment for a long long time…,6,0,笑着，就像20岁一样…等待这一刻，已经很久很久了…,positive,0.92
1998,3.71579e+18,75094364797,brightfeatherclearsky,False,1.80531e+16,2025-09-07 01:40:38,Fzd- you deserve the best!,2,0,Fzd，你值得拥有最好的！,positive,0.95
1999,3.71579e+18,74241386298,not_kashya0_xd,False,1.80918e+16,2025-09-07 01:18:56,Fannn zhendong!!,2,0,范湏栋！！,positive,0.9
2000,3.71579e+18,76542796618,lisan6709,False,1.80639e+16,2025-09-07 01:17:18,Congrats 👏👏,1,0,恭喜👏👏,positive,0.95
2001,3.71579e+18,36190473220,chodfhgf,False,1.80541e+16,2025-09-07 01:15:25,🥰🥰🥰,2,0,🥰🥰🥰,positive,0.99
2002,3.71579e+18,69745750663,ferryspicy,False,1.80189e+16,2025-09-07 01:15:02,樊振东！樊振东！👏🔥🔥🔥❤️,16,0,樊振东！樊振东！👏🔥🔥🔥❤️,positive,0.95
2003,3.71579e+18,40534827611,shinningstar.15,False,1.79782e+16,2025-09-07 01:10:15,❤️🔥🔥,0,0,爱心火花💥💥💥,positive,0.9
2004,3.71579e+18,32353551639,carrie258036,False,1.79066e+16,2025-09-07 01:03:10,😍😍😍,1,0,哇，太棒了！,positive,0.95
2005,3.71579e+18,43699810665,danielkowalski777,False,1.79653e+16,2025-09-07 00:59:03,👏👏👏👏👏,0,0,👏👏👏👏👏,positive,0.95
2006,3.71579e+18,3508564786,firstreformed_,False,1.79108e+16,2025-09-07 00:57:03,He has arrived. 😍,31,0,他到啦！😍,positive,0.95
2007,3.71579e+18,7369045529,diogo.s92,False,1.79581e+16,2025-09-07 00:53:06,GOAT ❤️,4,0,"GOAT ❤️
（通常指“史上最伟大”，这里表达喜爱之情）",positive,0.95
2008,3.71579e+18,8678242087,k_.uuy,False,1.80708e+16,2025-09-07 00:51:31,👏👏👏,3,0,👏👏👏,positive,0.95
2009,3.71579e+18,7918269953,maawmachhangte,False,1.79846e+16,2025-09-07 00:49:56,Congrates👏👏,8,0,恭喜👏👏,positive,0.95
2010,3.71579e+18,45306852,sonia_syd888,False,1.80604e+16,2025-09-07 00:49:10,❤️❤️❤️ He is the best player!,56,0,❤️❤️❤️ 他是最好的球员！,positive,0.95
2011,3.71579e+18,51138128082,tumyrzan,False,1.82853e+16,2025-09-07 00:46:47,👏👏👏Фан 🔥🔥🔥,2,0,👏👏👏 范 🔥🔥🔥,positive,0.95
2012,3.71579e+18,33377350712,evrinithaputri,False,1.79186e+16,2025-09-07 00:46:32,cute 🎀,0,0,可爱 🎀,positive,0.9
2013,3.71716e+18,1935691283,flyyuru,False,1.80365e+16,2025-09-17 20:00:21,👏👏👏 that's awesome 💯,0,0,👏👏👏 太棒了💯,positive,0.95
2014,3.71716e+18,55536238683,action_yuan,False,1.7888e+16,2025-09-15 08:47:34,昨天的樊振东没有嗷嗷叫，因为对手强度还不够，希望下场比赛樊振东状态更好,0,0,昨天的樊振东没有嗷嗷叫，因为对手强度还不够，希望下场比赛樊振东状态更好,neutral,0.5
2015,3.71716e+18,42138505,doraluk,False,1.81265e+16,2025-09-14 12:35:19,"Whatever win or lose ,we all support and love FZD 🙌Keep fighting Dong Gor ❤️加油👍🏼",0,0,无论输赢，我们都支持并爱着FZD🙌 加油，董哥❤️💪,positive,0.95
2016,3.71716e+18,4837657327,jasminebriz,False,1.81289e+16,2025-09-14 08:04:17,"Win or loose, we all love FZD",1,0,输赢都无所谓，我们都爱FZD。,positive,0.95
2017,3.71716e+18,9155131246,christy.wong.560,False,1.79265e+16,2025-09-13 08:24:22,👏👏👏👏,0,0,👏👏👏👏,positive,0.95
2018,3.71716e+18,76779232778,lili987398,False,1.79493e+16,2025-09-12 18:50:23,❤️❤️,0,0,❤️❤️,positive,0.99
2019,3.71716e+18,1541593394,kingfung0701,False,1.80528e+16,2025-09-12 17:08:13,👏👏🔥🔥,0,0,鼓掌鼓掌，火爆火爆！,positive,0.95
2020,3.71716e+18,29192522200,alex_gao037,False,1.80898e+16,2025-09-12 12:42:50,🔥,0,0,🔥,negative,0.1
2021,3.71716e+18,3224979943,znnstarry,False,1.78784e+16,2025-09-11 08:36:51,东哥好棒👍🔥❤️❤️❤️,0,0,东哥好棒👍🔥❤️❤️❤️,positive,0.95
2022,3.71716e+18,40024066704,macallan1996,False,1.79036e+16,2025-09-10 01:19:58,👏👏👏,0,0,👏👏👏,positive,0.95
2023,3.71716e+18,71254962247,fcc923,False,1.79618e+16,2025-09-09 23:51:51,We all love FZD,1,0,我们都喜欢FZD。,positive,0.9
2024,3.71716e+18,51417504038,luoxiaohei951,False,1.83959e+16,2025-09-09 23:07:11,👏👏👏,0,0,👏👏👏,positive,0.95
2025,3.71716e+18,76611709917,pingpong_128,False,1.80483e+16,2025-09-09 22:24:06,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.95
2026,3.71716e+18,67602959738,ponsphaera,False,1.81156e+16,2025-09-09 22:18:58,Amazing,0,0,太棒了！,positive,0.95
2027,3.71716e+18,62257077855,0919.ethan,False,1.78627e+16,2025-09-09 19:23:20,Fzd🙌🙌🔥,0,0,fzd 厉害了🙌🙌🔥,positive,0.95
2028,3.71716e+18,68011010555,wa.luojia,False,1.8073e+16,2025-09-09 16:10:32,很棒,0,0,很棒,positive,0.95
2029,3.71716e+18,263578484,great_armada,False,1.80778e+16,2025-09-09 12:20:01,Finally you got the touch after all these years...,1,0,这么多年过去了，你终于顿悟了……,neutral,0.5
2030,3.71716e+18,67017804678,ktsao11111,False,1.80622e+16,2025-09-09 10:22:40,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.95
2031,3.71716e+18,388363464,_._winstonnn,False,1.82877e+16,2025-09-09 06:09:19,FZD is unbeatable,0,0,FZD 是无敌的。,positive,0.95
2032,3.71716e+18,4162572394,maylee5354,False,1.80163e+16,2025-09-09 05:04:18,👏👏👏👏👏👏You are the Hiro,1,0,👏👏👏👏👏👏 你就是英雄。,positive,0.95
2033,3.71716e+18,32160955477,alexm4274,False,1.80378e+16,2025-09-09 01:09:47,80g,0,0,80克,neutral,0.5
2034,3.71716e+18,25112851176,tsv_bad_koenigshofen_tt,False,1.80796e+16,2025-09-08 23:02:46,,24,1,,unknown,0.0
2035,3.71716e+18,1789238426,cci.lee,False,1.79078e+16,2025-09-08 22:38:52,Good job👏👏👏,2,0,干得漂亮👏👏👏,positive,0.95
2036,3.71716e+18,201857096,yinglim_54,False,1.7956e+16,2025-09-08 22:34:10,😍🔥,0,0,😍🔥,positive,0.95
2037,3.71716e+18,4032777358,vvilllkook,False,1.78969e+16,2025-09-08 22:31:41,FZD👏👏🔥🔥🔥,8,0,FZD👏👏🔥🔥🔥,positive,0.95
2038,3.71774e+18,67180270124,amandacheng649,False,1.80021e+16,2025-09-12 10:43:11,FZD❤️💯,1,0,FZD爱心100！,positive,0.95
2039,3.71774e+18,76492908560,ziyu66668,False,1.80662e+16,2025-09-11 20:51:49,FZD❤️,1,0,法兹德❤️,positive,0.95
2040,3.71774e+18,1541593394,kingfung0701,False,1.80688e+16,2025-09-10 22:42:43,👏👏🔥🔥,0,0,热烈鼓掌！！太棒了！！,positive,0.95
2041,3.71774e+18,70131270637,wanglu4824,False,1.79478e+16,2025-09-10 06:19:36,👏👏👏👏👏,0,0,👏👏👏👏👏,positive,0.95
2042,3.71774e+18,66453940110,rueciii,False,1.84244e+16,2025-09-10 05:31:40,👏👏👏,0,0,👏👏👏,positive,0.95
2043,3.71774e+18,1789238426,cci.lee,False,1.84154e+16,2025-09-10 00:26:53,FZD🔥🔥🔥,1,0,FZD🔥🔥🔥,positive,0.95
2044,3.71774e+18,51417504038,luoxiaohei951,False,1.80429e+16,2025-09-09 23:06:18,FAN Z.D.❤️❤️❤️,1,0,范子丹❤️❤️❤️,positive,0.95
