Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译
1741,3.71577E+18,7499138377,yu.mingying,FALSE,1.81139E+16,2025-09-07 01:30:18,Congrats!!🔥🔥🔥,0,0,恭喜！！🔥🔥🔥
1742,3.71577E+18,3257784761,hikookkook,FALSE,1.79008E+16,2025-09-07 01:29:34,👏👏👏,0,0,👏👏👏
1743,3.71577E+18,12836136674,lpingliu,FALSE,1.80184E+16,2025-09-07 01:27:46,Fan ZD 🔥,0,0,范志东 🔥
1744,3.71577E+18,68848674516,owl.744531,FALSE,1.80785E+16,2025-09-07 01:20:28,👏👏👏👏winer  fan is the  best player,0,0,👏👏👏👏 赢家粉丝是最好的球员
1745,3.71577E+18,68848674516,owl.744531,FALSE,1.80732E+16,2025-09-07 01:20:10,winer,0,0,赢家
1746,3.71577E+18,4837657327,jasminebriz,FALSE,1.8065E+16,2025-09-07 01:10:05,"Congrats 🔥🔥🔥FZD, cheers 🍻",0,0,恭喜🔥🔥🔥FZD，干杯🍻
1747,3.71577E+18,69745750663,ferryspicy,FALSE,1.80453E+16,2025-09-07 01:08:20,,0,0,
1748,3.71577E+18,4184707433,may_jiangyoujiang,FALSE,1.81753E+16,2025-09-07 01:05:48,樊振东永远是最棒的！！！,0,0,樊振东永远是最棒的！！！
1749,3.71577E+18,4261317792,maozong_11,FALSE,1.78588E+16,2025-09-07 01:05:00,🔥🔥🔥🔥🔥🔥,0,0,🔥🔥🔥🔥🔥🔥
1750,3.71577E+18,2201067720,enkinxie,FALSE,1.80404E+16,2025-09-07 01:03:51,Congrats!,0,0,恭喜！
1751,3.71577E+18,3546397284,pinkkwhale,FALSE,1.79292E+16,2025-09-07 00:59:39,👏👏👏,0,0,👏👏👏
1752,3.71577E+18,55614032132,yc_yan0901,FALSE,1.80656E+16,2025-09-07 00:49:07,I will yay for the result🥰🥰🩵🩵🩵but not this pic🥹🥹🥹pls choose a better one next time🙂‍↕️🙂‍↕️,5,0,我会为结果欢呼🥰🥰🩵🩵🩵但这张图不行🥹🥹🥹下次请选一张更好的吧🙂‍↕️🙂‍↕️
1753,3.71577E+18,74468811995,songtang1127,FALSE,1.80998E+16,2025-09-07 00:48:31,Well  done ！Keep fighting，樊振东。,0,0,干得好！继续加油，樊振东。
1754,3.71577E+18,75990177716,wang905030,FALSE,1.78958E+16,2025-09-07 00:44:58,祝贺你们 祝贺樊振东 同样谢谢你们能照顾他陪伴他相信他 感激～,0,0,祝贺你们 祝贺樊振东 同样谢谢你们能照顾他陪伴他相信他 感激～
1755,3.71577E+18,47548465902,inunmay,FALSE,1.7921E+16,2025-09-07 00:44:21,🐼🙌😍,0,0,熊猫挥手，表示喜爱！
1756,3.71577E+18,76676029967,dankey600,FALSE,1.79781E+16,2025-09-07 00:42:23,樊振東とクラブが試合を勝ち取ることを祝福する！ この写真もいいですが、もっといいものを選んでもらえますか。 やはり振東は男子大学生だ！,11,0,樊振東とクラブが試合を勝ち取ることを祝福する！ この写真もいいですが、もっといいものを選んでもらえますか。 やはり振東は男子大学生だ！
1757,3.71577E+18,73896314541,c_c9248,FALSE,1.80948E+16,2025-09-07 00:39:54,Congratulations！FZD❤️,0,0,恭喜！FZD❤️
1758,3.71577E+18,69578119838,eileenhewitt711,FALSE,1.80486E+16,2025-09-07 00:38:06,the team is great! 👏👏,0,0,团队很棒！👏👏
1759,3.71577E+18,69578119838,eileenhewitt711,FALSE,1.80484E+16,2025-09-07 00:37:00,Proud of YOU!👏Congratulations! FanZhendong is AMAZING😍😍,0,0,为你骄傲！👏恭喜！樊振东太棒了😍😍
1760,3.71577E+18,284545126,kwoniio,FALSE,1.80232E+16,2025-09-07 00:36:40,🔥🔥🔥🔥🔥,0,0,🔥🔥🔥🔥🔥
1761,3.71577E+18,72993227298,ra.ca2025,FALSE,1.79856E+16,2025-09-07 00:32:44,fanzhengdong加油,0,0,范正东加油
1762,3.71577E+18,72993227298,ra.ca2025,FALSE,1.80005E+16,2025-09-07 00:32:27,加油,0,0,加油
1763,3.71577E+18,6665313329,yalan.zhong,FALSE,1.8323E+16,2025-09-07 00:30:13,酣畅淋漓的一场比赛,0,0,酣畅淋漓的一场比赛
1764,3.71577E+18,76255595679,f0122_estrella,FALSE,1.79765E+16,2025-09-07 00:29:48,👏👏Congratulations！,0,0,👏👏恭喜！
1765,3.71577E+18,4130212540,shum_cy,FALSE,1.78755E+16,2025-09-07 00:29:15,why this picture😂 handsome ones next time plz🥹,11,0,这张图怎么回事😂 下次来点帅的求你了🥹
1766,3.71577E+18,12077423136,ryuanc,FALSE,1.85267E+16,2025-09-07 00:28:10,Why you chose this pic? Can you replace another one with cute face?! 😢,16,0,你为什么选择这张图片？你能换一张更可爱的吗？！😢
1767,3.71577E+18,628687300,lotayarive,FALSE,1.80597E+16,2025-09-07 00:28:10,Können Sie ein gutes Foto auswählen?😓,0,0,你能选一张好看的照片吗？😓
1768,3.71577E+18,6944117650,nana_clina,FALSE,1.79105E+16,2025-09-07 00:26:55,Congratulations fcs & Dong Gor @fanzhendong9248 new season event first win👏🔥🥳🎊 keep fighting 💪💪💪,2,0,恭喜fcs和董哥@fanzhendong9248 新赛季首胜👏🔥🥳🎊 继续加油💪💪💪
1769,3.71577E+18,45306852,sonia_syd888,FALSE,1.83315E+16,2025-09-07 00:26:49,"King Fan is back ❤️❤️❤️. Great work team, love your work. Btw, can you change a better pic for the handsome FZD please?",0,0,金凡回来了❤️❤️❤️。 团队做得太棒了，我很喜欢你们的工作。 顺便问一下，能不能换一张更帅气的FZD照片？
1770,3.71577E+18,1093666778,jingmei_bbuing,FALSE,1.85279E+16,2025-09-07 00:24:43,Bro can you choose a better photo of him,0,0,哥，你能选一张他更好看的照片吗？
1771,3.71577E+18,1907919379,insulator_____,FALSE,1.80406E+16,2025-09-07 00:24:17,congrats!!!🔥🔥🙌👏 (btw why u choose this pic hhhhh,0,0,恭喜！！！🔥🔥🙌👏 （顺便问一句，你为什么选这张图hhhh）
1772,3.71577E+18,39114606,super_nnna,FALSE,1.85274E+16,2025-09-07 00:24:12,这照片选的真是😂😂😂😂😂东东加油！东东最棒！❤️❤️❤️❤️❤️❤️,0,0,这照片选的真是😂😂😂😂😂东东加油！东东最棒！❤️❤️❤️❤️❤️❤️
1773,3.71577E+18,1264066620,lori123lll,FALSE,1.79338E+16,2025-09-07 00:20:30,👏👏👏,0,0,👏👏👏
1774,3.71577E+18,59095095963,imm_ranranz,FALSE,1.80564E+16,2025-09-07 00:20:18,下周见🔥🔥🔥🔥🔥,0,0,下周见🔥🔥🔥🔥🔥
1775,3.71577E+18,59095095963,imm_ranranz,FALSE,1.80956E+16,2025-09-07 00:20:13,今天真的太精彩了🙌🙌🙌🙌🙌🙌🙌,0,0,今天真的太精彩了🙌🙌🙌🙌🙌🙌🙌
1776,3.71577E+18,71301827947,maye1.223,FALSE,1.80357E+16,2025-09-07 00:20:09,👏👏👏👏👏,0,0,热烈鼓掌！
1777,3.71577E+18,31849996829,neinei174,FALSE,1.807E+16,2025-09-07 00:20:07,FZD👏👏👏,0,0,FZD👏👏👏
1778,3.71577E+18,642045123,pa0paoo,FALSE,1.80788E+16,2025-09-07 00:19:05,👏👏👏👏👏👏👏👏,0,0,👏👏👏👏👏👏👏👏
1779,3.71577E+18,70351152054,cacrhehfni,FALSE,1.80737E+16,2025-09-07 00:19:04,We love you fzd😍😍😍,0,0,我们爱你 fzd 😍😍😍
1780,3.71577E+18,75542764835,guguda0211,FALSE,1.81468E+16,2025-09-07 00:18:42,恭喜恭喜👏👏FZD,0,0,恭喜恭喜👏👏FZD
1781,3.71577E+18,70351152054,cacrhehfni,FALSE,1.7842E+16,2025-09-07 00:18:39,👏👏👏,0,0,👏👏👏
1782,3.71577E+18,4224279595,bobotsai_,FALSE,1.80681E+16,2025-09-07 00:18:37,"So many photos to choose from, and you picked this one. Wish you’d hold the same standard as you did for the other players.",36,0,这么多的照片可以选择，你偏偏挑了这张。真希望你对其他球员也能用同样的标准来要求。
1783,3.71577E+18,71665352768,sweetlin0804,FALSE,1.7865E+16,2025-09-07 00:18:19,Congratulations！Fan zhendong👏👏👏,0,0,恭喜！樊振东👏👏👏
1784,3.71577E+18,2238391271,adele_hu,FALSE,1.785E+16,2025-09-07 00:17:05,"Congratulations.👏
Keep going FCS team.",0,0,"恭喜！👏
加油，FCS团队！"
1785,3.71577E+18,63997981946,oletaooooo,FALSE,1.80712E+16,2025-09-07 00:16:45,哈哈哈🤣,0,0,哈哈哈🤣
1786,3.71577E+18,52815765706,andina0127,FALSE,1.83184E+16,2025-09-07 00:16:29,🔥🔥🔥,0,0,🔥🔥🔥
1787,3.71577E+18,71584271949,chenxinru844,FALSE,1.8203E+16,2025-09-07 00:16:25,恭喜栋栋取得胜利，也恭喜萨尔布尼肯俱乐部取得胜利,0,0,恭喜栋栋取得胜利，也恭喜萨尔布尼肯俱乐部取得胜利
1788,3.71577E+18,4262627980,fotostudio_sb,FALSE,1.78537E+16,2025-09-07 00:16:14,Geht doch 🙂,0,0,没问题🙂
1789,3.71577E+18,4834653096,moncia007,FALSE,1.79087E+16,2025-09-07 00:16:03,樊振东，宇宙第一棒😍,0,0,樊振东，宇宙第一棒😍
1790,3.71577E+18,50276991,jingyih0220,FALSE,1.79804E+16,2025-09-07 00:15:53,Hmmm why this picture ! 😂,0,0,嗯，为什么是这张图！😂
1791,3.71577E+18,1449394547,_ivvvezy,FALSE,1.80439E+16,2025-09-07 00:15:37,👏👏👏👏,0,0,👏👏👏👏
1792,3.71577E+18,1789238426,cci.lee,FALSE,1.8136E+16,2025-09-07 00:15:10,FZD👏👏👏👏👏,0,0,FZD👏👏👏👏👏
1793,3.71577E+18,75377895337,moonycc97,FALSE,1.84028E+16,2025-09-07 00:15:06,祝贺🎉,0,0,祝贺🎉
1794,3.71577E+18,3520864187,hyx1229,FALSE,1.80414E+16,2025-09-07 00:14:38,啊！这张照片撤回去换一张 我宝贝超萌的,18,0,啊！这张照片撤回去换一张 我宝贝超萌的
1795,3.71577E+18,43808039141,sophie_capricornus,FALSE,1.80551E+16,2025-09-07 00:14:10,"Wonderful team, wonderful game! Our Fan Zhendong is coming back! 🔥🔥🔥",0,0,太棒的团队，精彩的比赛！我们的樊振东要回来了！🔥🔥🔥
1796,3.71577E+18,69486814396,yonglinguoiris,FALSE,1.80964E+16,2025-09-07 00:13:48,这个选图好狰狞哈哈哈哈哈,0,0,这个选图好狰狞哈哈哈哈哈
1797,3.71577E+18,70462557474,maggiedu7,FALSE,1.80527E+16,2025-09-07 00:13:46,把我东哥拍变形了😂,0,0,把我东哥拍变形了😂
1798,3.71577E+18,60064924517,yangjiamin0613,FALSE,1.83538E+16,2025-09-07 00:13:39,congratulations to FZD❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,恭喜FZＤ❤️❤️❤️❤️❤️❤️❤️❤️
1799,3.71577E+18,70356266518,llsfzd240804,FALSE,1.80749E+16,2025-09-07 00:12:43,😂你这张拍得好凶啊 哈哈哈哈,0,0,😂你这张拍得好凶啊 哈哈哈哈
1800,3.71577E+18,56773279535,dellaz039,FALSE,1.81724E+16,2025-09-07 00:12:22,Let's goooooooooo🔥🔥🔥,0,0,冲啊啊啊啊🔥🔥🔥
1801,3.71577E+18,64449764992,zajdmsf,FALSE,1.80996E+16,2025-09-07 00:09:16,相信他，我们的国宝大熊猫，为他加油,18,0,相信他，我们的国宝大熊猫，为他加油
1802,3.71577E+18,51393660582,esthersoo_12,FALSE,1.79814E+16,2025-09-07 00:08:23,Congratulation to FZD！！！ （btw what a pic hhhhh）,16,1,恭喜FZＤ！！！（顺便说一句，这照片太好笑了hhhh）
1803,3.71577E+18,64449764992,zajdmsf,FALSE,1.80429E+16,2025-09-07 00:07:53,👏👏👏,0,0,👏👏👏
1804,3.71577E+18,64449764992,zajdmsf,FALSE,1.80727E+16,2025-09-07 00:07:48,good,1,0,好
1805,3.71578E+18,5883426752,shevalock,FALSE,1.80708E+16,2025-09-16 10:30:56,👏👏👏,0,0,👏👏👏
1806,3.71578E+18,1541593394,kingfung0701,FALSE,1.79149E+16,2025-09-10 22:56:32,🔥🔥👏👏,0,0,🔥🔥👏👏
1807,3.71578E+18,4837657327,jasminebriz,FALSE,1.79621E+16,2025-09-07 22:41:39,"That is FZD, welcome back 🔥🔥🔥",2,0,这是FZD，欢迎回来🔥🔥🔥
1808,3.71578E+18,6665313329,yalan.zhong,FALSE,1.79608E+16,2025-09-07 22:13:25,👏👏👏👏👏🔥🔥🔥🔥🔥,0,0,👏👏👏👏👏🔥🔥🔥🔥🔥
1809,3.71578E+18,2008668292,kettylong_bags,FALSE,1.80644E+16,2025-09-07 19:05:47,Die Stimmung war Fantastisch 🔥 Ihr seid absolut toller Gastgeber👏🙌 SportGeist pure👏❤️,4,0,气氛太棒了 🔥 你们绝对是超棒的主人👏🙌 纯粹的体育精神👏❤️
1810,3.71578E+18,2728055365,xiaobeibeinju,FALSE,1.79213E+16,2025-09-07 16:51:30,What a wonderful fight! Claps for both!,4,0,真是精彩的比赛！为双方鼓掌！
1811,3.71578E+18,71241864654,da.lin9248,FALSE,1.80177E+16,2025-09-07 14:16:04,It's so exciting👏👏👏,0,0,太棒了👏👏👏
1812,3.71578E+18,71241864654,da.lin9248,FALSE,1.80599E+16,2025-09-07 14:14:47,It's so exciting😍,0,0,太激动了😍
1813,3.71578E+18,71241864654,da.lin9248,FALSE,1.80978E+16,2025-09-07 14:13:49,👏,0,0,👏
1814,3.71578E+18,50677867399,h1nmay,FALSE,1.79462E+16,2025-09-07 06:52:57,恭喜樊振东！！！👏🔥,0,0,恭喜樊振东！！！👏🔥
1815,3.71578E+18,56316185926,ja.flo10,FALSE,1.80716E+16,2025-09-07 04:16:07,"Ich muss schon sagen , die Begeisterung  der Chinesischen Fans mal live mit zu erleben, ist schon fast genauso viel Highlight wie ein TTBL Spiel.",16,1,说实话，亲身体验中国球迷的热情，简直就像观看一场TTBL比赛一样精彩。
1816,3.71578E+18,6834546181,jiaci_cai,FALSE,1.79294E+16,2025-09-07 04:15:48,Awesome game!! 👏👏👏,0,0,太棒的游戏了！！👏👏👏
1817,3.71578E+18,1684153886,hrvoje.dujmovic.7,FALSE,1.8176E+16,2025-09-07 04:13:29,Andre will be TOP 10 soon 🔥,0,0,安德烈很快就会进入前十了 🔥
1818,3.71578E+18,2008668292,kettylong_bags,FALSE,1.80747E+16,2025-09-07 04:07:24,Tolle Spiele von heute und sie Stimmung in der Halle war Fantastisch 🔥🙌❤️👏,3,0,今天比赛精彩极了，现场气氛棒极了 🔥🙌❤️👏
1819,3.71578E+18,362771732,kaabdrakhmanov,FALSE,1.80769E+16,2025-09-07 02:40:00,👏👏👏,4,0,👏👏👏
1820,3.71578E+18,68011010555,wa.luojia,FALSE,1.80907E+16,2025-09-07 01:43:01,I have always believed that he can,3,0,我一直相信他能做到。
1821,3.71578E+18,49965216701,der_medienanwalt,TRUE,1.7887E+16,2025-09-07 01:40:08,He‘s back 💪,3,0,他回来了 💪
1822,3.71578E+18,68848674516,owl.744531,FALSE,1.80687E+16,2025-09-07 01:21:14,👏👏👏,1,0,👏👏👏
1823,3.71578E+18,50720270237,pingpongafrica,TRUE,1.80763E+16,2025-09-07 00:20:32,🔥,2,0,🔥
1824,3.71579E+18,67482320722,spindextt,FALSE,1.80973E+16,2025-09-18 00:22:19,👏👏👏,0,0,👏👏👏
1825,3.71579E+18,5883426752,shevalock,FALSE,1.84142E+16,2025-09-14 23:37:15,开心就好,0,0,开心就好
1826,3.71579E+18,8947268274,kingyunko,FALSE,1.7858E+16,2025-09-12 17:14:53,👏👏👏❤️❤️❤️,0,0,👏👏👏❤️❤️❤️
1827,3.71579E+18,52256436312,29.48437393,FALSE,1.82912E+16,2025-09-10 19:37:38,❤️❤️❤️❤️fzd,0,0,❤️❤️❤️❤️夫子道
1828,3.71579E+18,69820074443,instracychen2895,FALSE,1.81051E+16,2025-09-10 15:58:50,I'm proud of FZD's fans.👏,0,0,我为FZD的粉丝们感到骄傲。👏
1829,3.71579E+18,69578119838,eileenhewitt711,FALSE,1.78929E+16,2025-09-10 07:55:29,the king is back🔥,0,0,国王回来了🔥
1830,3.71579E+18,70259108948,interpreterritadd,FALSE,1.81032E+16,2025-09-09 22:49:45,樊振东,0,0,樊振东
1831,3.71579E+18,7880155,journey.ning,FALSE,1.80648E+16,2025-09-09 20:52:15,👏fan zhen gong🙌,0,0,👏粉真拱🙌
1832,3.71579E+18,3270749233,waterfall_smile,FALSE,1.80817E+16,2025-09-09 13:40:20,FZD🔥🔥🔥,0,0,FZD🔥🔥🔥
1833,3.71579E+18,75723921298,cuiwei.mountain,FALSE,1.79188E+16,2025-09-09 11:03:33,"至此鲜花赠自己，纵马踏花向自由
愿樊振东永远被爱和善意包围，永远保持纯挚的笑容，活出自我，活出精彩！",0,0,"至此鲜花赠自己，纵马踏花向自由
愿樊振东永远被爱和善意包围，永远保持纯挚的笑容，活出自我，活出精彩！"
1834,3.71579E+18,72135318744,allencherrylarson,FALSE,1.80758E+16,2025-09-09 00:26:55,"FZD, enjoy your journey",0,0,FZD，旅途愉快！
1835,3.71579E+18,70177097055,yuan.dong34,FALSE,1.80578E+16,2025-09-09 00:03:14,樊振东👏👏,0,0,樊振东👏👏
1836,3.71579E+18,49289425835,_3ovo3_,FALSE,1.79144E+16,2025-09-08 23:18:10,东东大王！！🥺🥺🥺,0,0,东东大王！！🥺🥺🥺
1837,3.71579E+18,673332480,diamond_wsy,FALSE,1.80674E+16,2025-09-08 22:41:26,🔥🔥🔥,0,0,🔥🔥🔥
1838,3.71579E+18,6723776143,lourenco_ac,FALSE,1.83532E+16,2025-09-08 22:37:37,FZD is the best,0,0,FZD 是最棒的。
1839,3.71579E+18,3243586307,xiafang9978,FALSE,1.81016E+16,2025-09-08 19:05:06,胖儿每天都要开开心心哦@fanzhendong9248,0,0,胖儿每天都要开开心心哦@fanzhendong9248
1840,3.71579E+18,5830674498,quliji,FALSE,1.80857E+16,2025-09-08 16:37:46,🙌🙌🙌好棒,0,0,🙌🙌🙌好棒
1841,3.71579E+18,255170088,mschillax,FALSE,1.78821E+16,2025-09-08 16:29:50,What a match! What an atmosphere! 👏👏👏,0,0,真是精彩的比赛！现场气氛太棒了！👏👏👏
1842,3.71579E+18,70327275029,panger_dongdong,FALSE,1.81305E+16,2025-09-08 15:50:39,太棒了❤️,0,0,太棒了❤️
1843,3.71579E+18,70580581767,mnn24oo,FALSE,1.79656E+16,2025-09-08 15:50:00,FZD🔥🔥🔥,0,0,FZD🔥🔥🔥
1844,3.71579E+18,74961467438,helennong561,FALSE,1.8065E+16,2025-09-08 08:53:40,咚咚大王，祝贺你❤️,0,0,咚咚大王，祝贺你❤️
1845,3.71579E+18,56615087220,lash_center_la,FALSE,1.81739E+16,2025-09-08 06:04:44,东哥好开心❤️，在新挑战下交了自己满意的答卷……💯💯加油,0,0,东哥好开心❤️，在新挑战下交了自己满意的答卷……💯💯加油
1846,3.71579E+18,65981934655,tianxia999uk,FALSE,1.78562E+16,2025-09-08 05:22:11,👏👏👏👏,0,0,👏👏👏👏
1847,3.71579E+18,69821777054,provemewrong32,FALSE,1.80756E+16,2025-09-08 01:00:21,👏🫶,0,0,👏🫶
1848,3.71579E+18,66889780036,franckd4508,FALSE,1.79373E+16,2025-09-08 00:26:15,"Tu fais plaisir à voir, continue sur ce bon résultat 👏",3,0,看到你这样我很开心，继续保持好状态👏
1849,3.71579E+18,54082635150,su.nshine5379,FALSE,1.80693E+16,2025-09-07 23:29:33,越来越好👏,1,0,越来越好👏
1850,3.71579E+18,6291448285,sangaree.z,FALSE,1.79363E+16,2025-09-07 22:15:29,樊振东！！！樊振东！！！,1,0,樊振东！！！樊振东！！！
1851,3.71579E+18,31605381128,cttbxy2020,FALSE,1.786E+16,2025-09-07 22:01:17,super cute 😍😍😍😍😍😍😍,1,0,超级可爱呀 😍😍😍😍😍😍😍
1852,3.71579E+18,34340382723,lilixinnnn,FALSE,1.80666E+16,2025-09-07 21:53:46,👏👏👏,1,0,👏👏👏
1853,3.71579E+18,74468811995,songtang1127,FALSE,1.80701E+16,2025-09-07 20:41:23,加油，萨尔布吕肯,1,0,加油，萨尔布吕肯
1854,3.71579E+18,283557593,actaqueda,FALSE,1.80413E+16,2025-09-07 20:28:34,Remember that he wasn't competing internationally for a while. He will dominate Bundesliga in no time.,3,0,记住他有一段时间没参加国际比赛了。他很快就会在德甲联赛中占据主导地位。
1855,3.71579E+18,4775569895,xu8623,FALSE,1.80784E+16,2025-09-07 20:16:53,We are very happy to see his smile 👏 Wish him has a happy time,2,0,我们看到他的笑容感到非常开心👏 祝他玩得开心。
1856,3.71579E+18,70111098183,chen.jia.3517,FALSE,1.80707E+16,2025-09-07 19:42:56,状态恢复 碾压似的胜利,1,0,状态恢复 碾压似的胜利
1857,3.71579E+18,2008668292,kettylong_bags,FALSE,1.79172E+16,2025-09-07 19:00:50,"Absolut Fantastisch! Die Gastfreundlichkeit von Bad Königshofen kann man definitiv nicht übersehen, tolle Stimmung 👏🔥🙌 SportGeist pure, weiter so ❤️",3,0,绝对棒极了！巴特孔斯霍芬的热情好客绝对令人印象深刻，气氛太棒了👏🔥🙌 纯粹的体育精神，继续保持❤️
1858,3.71579E+18,69964470957,kaye_sh2025,FALSE,1.80873E+16,2025-09-07 18:24:41,此刻同频的笑容与心跳！,1,0,此刻同频的笑容与心跳！
1859,3.71579E+18,3052131780,jiangdou1994,FALSE,1.80825E+16,2025-09-07 18:14:01,超可爱的小胖！❤️,1,0,超可爱的小胖！❤️
1860,3.71579E+18,40009798,s12416256,FALSE,1.80606E+16,2025-09-07 17:41:46,東哥開心 我就開心😃,1,0,東哥開心 我就開心😃
1861,3.71579E+18,56656679536,susanzhu870,FALSE,1.78929E+16,2025-09-07 16:38:19,🔥🔥🔥🔥👏👏👏👏,1,0,🔥🔥🔥🔥👏👏👏👏
1862,3.71579E+18,70400680761,sophie.weiwei,FALSE,1.81107E+16,2025-09-07 16:23:01,樊振东加油！🔥😍,3,0,樊振东加油！🔥😍
1863,3.71579E+18,69969493608,eeemin11,FALSE,1.79144E+16,2025-09-07 16:16:39,👏👏,1,0,👏👏
1864,3.71579E+18,6294992104,muyangren8731,FALSE,1.78454E+16,2025-09-07 16:00:14,exciting match🔥,1,0,激动人心的比赛🔥
1865,3.71579E+18,62164506470,bbbeckymw,FALSE,1.83129E+16,2025-09-07 15:59:57,帅！,1,0,帅！
1866,3.71579E+18,1207413607,orangemolly,FALSE,1.79219E+16,2025-09-07 15:52:23,在德国开心打球吧🥳,1,0,在德国开心打球吧🥳
1867,3.71579E+18,10677281429,soulmate690,FALSE,1.80781E+16,2025-09-07 15:48:10,❤️❤️❤️,1,0,❤️❤️❤️
1868,3.71579E+18,10677281429,soulmate690,FALSE,1.80689E+16,2025-09-07 15:48:08,🔥🔥🔥,1,0,🔥🔥🔥
1869,3.71579E+18,10677281429,soulmate690,FALSE,1.78893E+16,2025-09-07 15:48:06,😍😍😍,1,0,哇塞，太棒了！
1870,3.71579E+18,3546397284,pinkkwhale,FALSE,1.8127E+16,2025-09-07 15:44:29,❤️❤️❤️,1,0,❤️❤️❤️
1871,3.71579E+18,70229185963,sunmengyu826,FALSE,1.79609E+16,2025-09-07 15:43:51,樊振东加油！👏👏👏👏,3,0,樊振东加油！👏👏👏👏
1872,3.71579E+18,6003093698,fan_star0804,FALSE,1.79641E+16,2025-09-07 15:35:32,Fan Zhendong❤️❤️❤️,1,0,樊振东❤️❤️❤️
1873,3.71579E+18,64900836579,lmtls.tt,FALSE,1.80587E+16,2025-09-07 15:20:51,"So good for table tennis, this sport deserves so much more attention!",9,0,乒乓球真棒，这项运动理应得到更多关注！
1874,3.71579E+18,3257784761,hikookkook,FALSE,1.79435E+16,2025-09-07 15:15:46,👏😍😍🔥,1,0,哇！太棒了！🔥🔥
1875,3.71579E+18,75990177716,wang905030,FALSE,1.80907E+16,2025-09-07 15:05:45,樊振东 樊振东 樊振东 👏👏👏,2,0,樊振东 樊振东 樊振东 👏👏👏
1876,3.71579E+18,33217491077,sekai167,FALSE,1.80751E+16,2025-09-07 15:02:31,👏👏👏,1,0,👏👏👏
1877,3.71579E+18,200537295,jadecsy,FALSE,1.80845E+16,2025-09-07 14:59:53,FZD ❤️congratulations 👏👏,3,0,FZD ❤️恭喜👏👏
1878,3.71579E+18,69823881331,ranfzd,FALSE,1.8111E+16,2025-09-07 14:51:05,加油！你是最棒的！,0,0,加油！你是最棒的！
1879,3.71579E+18,1420055164,myyangno1,FALSE,1.80865E+16,2025-09-07 14:49:39,🐼,0,0,熊猫
1880,3.71579E+18,69805880911,xqingqing0315,FALSE,1.79313E+16,2025-09-07 14:47:10,樊振东开心打球,0,0,樊振东开心打球
1881,3.71579E+18,57819590884,stelh11,FALSE,1.80212E+16,2025-09-07 14:38:02,Lovely Fan,0,0,可爱的粉丝
1882,3.71579E+18,61011000660,cai.5937,FALSE,1.80472E+16,2025-09-07 14:22:41,樊振东好开心❤️❤️,0,0,樊振东好开心❤️❤️
1883,3.71579E+18,71241864654,da.lin9248,FALSE,1.79197E+16,2025-09-07 14:18:50,Congratulations! Enjoy the game.❤️,1,0,恭喜！尽情享受游戏吧。❤️
1884,3.71579E+18,77099376417,lucky314466,FALSE,1.7986E+16,2025-09-07 13:54:29,❤️❤️❤️,0,0,❤️❤️❤️
1885,3.71579E+18,987631741,mulan0410,FALSE,1.80498E+16,2025-09-07 13:49:50,享受比赛👏,0,0,享受比赛👏
1886,3.71579E+18,1948050851,hildazhan,FALSE,1.80688E+16,2025-09-07 13:48:28,恭喜恭喜！👏👏👏,0,0,恭喜恭喜！👏👏👏
1887,3.71579E+18,69770596141,20jui2,FALSE,1.79715E+16,2025-09-07 13:30:43,👏👏👏👏👏樊振东加油,0,0,👏👏👏👏👏樊振东加油
1888,3.71579E+18,1396003384,janezhu711,FALSE,1.8077E+16,2025-09-07 13:30:06,樊振东，冲冲冲！！,0,0,樊振东，冲冲冲！！
1889,3.71579E+18,51417504038,luoxiaohei951,FALSE,1.80966E+16,2025-09-07 13:17:06,樊振东👏👏👏❤️❤️❤️,0,0,樊振东👏👏👏❤️❤️❤️
1890,3.71579E+18,69576295799,xu33510,FALSE,1.80591E+16,2025-09-07 12:37:29,His smile is back again wow. Wish he has a wonderful time in Tischtennis-Bundesliga.,16,0,他的笑容又回来了哇。祝他在乒乓球联邦联赛中一切顺利。
1891,3.71579E+18,11838598493,yilinmoney,FALSE,1.80691E+16,2025-09-07 12:36:58,可爱东真棒👍,2,0,可爱东真棒👍
1892,3.71579E+18,61628741049,sugarbearbear2023,FALSE,1.8281E+16,2025-09-07 12:32:16,This is a competition with sportsmanship. FZD is very happy😊,8,0,这是一场充满体育精神的比赛。FZD非常高兴😊。
1893,3.71579E+18,33276141,helenkkt,FALSE,1.80802E+16,2025-09-07 12:29:47,快樂🏓,1,0,快樂🏓
1894,3.71579E+18,69780963619,sapphire0804122,FALSE,1.8082E+16,2025-09-07 12:09:23,🔥继续加油！,2,0,🔥继续加油！
1895,3.71579E+18,62708700940,mailnbeer_daytoy,FALSE,1.78846E+16,2025-09-07 11:40:45,sosososo cute😚,2,0,敲可爱😚
1896,3.71579E+18,77042584487,fanpingna,FALSE,1.80802E+16,2025-09-07 11:29:18,樊振东👏👏👏👏👏,1,0,樊振东👏👏👏👏👏
1897,3.71579E+18,71924960928,bingo_star0804,FALSE,1.79114E+16,2025-09-07 11:27:11,👏👏,1,0,👏👏
1898,3.71579E+18,72864306152,zhang_suozhang,FALSE,1.79182E+16,2025-09-07 11:19:48,小胖😍,0,0,小胖😍
